2026-06-01 18:11:10 | INFO    | __main__ | Logging to: logs/bot_sim_20260601_181110.log
2026-06-01 18:13:58 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:13:59 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:00 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:01 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:02 | INFO    | bot.strategy | [heartbeat] btc-updown-15m-1780351200 | min 14.0/15 | TRADE WINDOW OPEN (48s left) | bid=$0.0200 ask=$0.0220 mid=$0.0210 | 541 ticks (18.0/s) | open=0 pending=0
2026-06-01 18:14:02 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:03 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:04 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:05 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:06 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:07 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:08 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:09 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:10 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:11 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:12 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:13 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:14 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:16 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:17 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:18 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:19 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:20 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:21 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:22 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:23 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:24 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:25 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:26 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:27 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:28 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:29 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:30 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:31 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:32 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:32 | INFO    | bot.strategy | [heartbeat] btc-updown-15m-1780351200 | min 14.5/15 | TRADE WINDOW OPEN (18s left) | bid=$0.0100 ask=$0.0150 mid=$0.0125 | 455 ticks (15.2/s) | open=0 pending=0
2026-06-01 18:14:33 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:34 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:35 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:36 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:37 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:38 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:39 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:40 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:41 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:42 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:43 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:44 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:45 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:46 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:47 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:48 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:49 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:50 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
2026-06-01 18:14:51 | ERROR   | monitoring.metrics_exporter | Error updating portfolio metrics: can't compare offset-naive and offset-aware datetimes
